Econ,Glob,Loc,trial,subject,response_var
5,4,4,trial_95,subject_37,0
1,5,4,trial_96,subject_37,0
2,5,4,trial_97,subject_37,0
3,5,4,trial_98,subject_37,0
4,5,4,trial_99,subject_37,0
5,5,4,trial_100,subject_37,0
1,1,5,trial_101,subject_37,0
2,1,5,trial_102,subject_37,0
3,1,5,trial_103,subject_37,0
4,1,5,trial_104,subject_37,0
5,1,5,trial_105,subject_37,0
1,2,5,trial_106,subject_37,0
2,2,5,trial_107,subject_37,0
3,2,5,trial_108,subject_37,0
4,2,5,trial_109,subject_37,0
5,2,5,trial_110,subject_37,0
1,3,5,trial_111,subject_37,0
2,3,5,trial_112,subject_37,0
3,3,5,trial_113,subject_37,0
4,3,5,trial_114,subject_37,0
5,3,5,trial_115,subject_37,0
1,4,5,trial_116,subject_37,0
2,4,5,trial_117,subject_37,0
3,4,5,trial_118,subject_37,0
4,4,5,trial_119,subject_37,0
5,4,5,trial_120,subject_37,0
1,5,5,trial_121,subject_37,0
2,5,5,trial_122,subject_37,0
3,5,5,trial_123,subject_37,0
4,5,5,trial_124,subject_37,0
5,5,5,trial_125,subject_37,0
1,1,1,trial_1,subject_38,1
2,1,1,trial_2,subject_38,0
3,1,1,trial_3,subject_38,0
4,1,1,trial_4,subject_38,0
5,1,1,trial_5,subject_38,0
1,2,1,trial_6,subject_38,0
2,2,1,trial_7,subject_38,0
3,2,1,trial_8,subject_38,0
4,2,1,trial_9,subject_38,0
5,2,1,trial_10,subject_38,0
1,3,1,trial_11,subject_38,0
2,3,1,trial_12,subject_38,0
3,3,1,trial_13,subject_38,0
4,3,1,trial_14,subject_38,0
5,3,1,trial_15,subject_38,0
1,4,1,trial_16,subject_38,0
2,4,1,trial_17,subject_38,0
3,4,1,trial_18,subject_38,0
4,4,1,trial_19,subject_38,0
5,4,1,trial_20,subject_38,0
1,5,1,trial_21,subject_38,0
2,5,1,trial_22,subject_38,0
3,5,1,trial_23,subject_38,0
4,5,1,trial_24,subject_38,0
5,5,1,trial_25,subject_38,0
1,1,2,trial_26,subject_38,0
2,1,2,trial_27,subject_38,0
3,1,2,trial_28,subject_38,0
4,1,2,trial_29,subject_38,0
5,1,2,trial_30,subject_38,0
1,2,2,trial_31,subject_38,0
2,2,2,trial_32,subject_38,0
3,2,2,trial_33,subject_38,0
4,2,2,trial_34,subject_38,0
5,2,2,trial_35,subject_38,0
1,3,2,trial_36,subject_38,0
2,3,2,trial_37,subject_38,0
3,3,2,trial_38,subject_38,0
4,3,2,trial_39,subject_38,0
5,3,2,trial_40,subject_38,0
1,4,2,trial_41,subject_38,0
2,4,2,trial_42,subject_38,0
3,4,2,trial_43,subject_38,0
4,4,2,trial_44,subject_38,0
5,4,2,trial_45,subject_38,0
1,5,2,trial_46,subject_38,0
2,5,2,trial_47,subject_38,0
3,5,2,trial_48,subject_38,0
4,5,2,trial_49,subject_38,0
5,5,2,trial_50,subject_38,0
1,1,3,trial_51,subject_38,0
2,1,3,trial_52,subject_38,0
3,1,3,trial_53,subject_38,0
4,1,3,trial_54,subject_38,0
5,1,3,trial_55,subject_38,0
1,2,3,trial_56,subject_38,0
2,2,3,trial_57,subject_38,0
3,2,3,trial_58,subject_38,0
4,2,3,trial_59,subject_38,0
5,2,3,trial_60,subject_38,0
1,3,3,trial_61,subject_38,0
2,3,3,trial_62,subject_38,0
3,3,3,trial_63,subject_38,0
4,3,3,trial_64,subject_38,0
5,3,3,trial_65,subject_38,0
1,4,3,trial_66,subject_38,0
2,4,3,trial_67,subject_38,0
3,4,3,trial_68,subject_38,0
4,4,3,trial_69,subject_38,0
5,4,3,trial_70,subject_38,0
1,5,3,trial_71,subject_38,0
2,5,3,trial_72,subject_38,0
3,5,3,trial_73,subject_38,0
4,5,3,trial_74,subject_38,0
5,5,3,trial_75,subject_38,0
1,1,4,trial_76,subject_38,0
2,1,4,trial_77,subject_38,0
3,1,4,trial_78,subject_38,0
4,1,4,trial_79,subject_38,0
5,1,4,trial_80,subject_38,0
1,2,4,trial_81,subject_38,0
2,2,4,trial_82,subject_38,0
3,2,4,trial_83,subject_38,0
4,2,4,trial_84,subject_38,0
5,2,4,trial_85,subject_38,0
1,3,4,trial_86,subject_38,0
2,3,4,trial_87,subject_38,0
3,3,4,trial_88,subject_38,0
4,3,4,trial_89,subject_38,0
5,3,4,trial_90,subject_38,0
1,4,4,trial_91,subject_38,0
2,4,4,trial_92,subject_38,0
3,4,4,trial_93,subject_38,0
4,4,4,trial_94,subject_38,0
5,4,4,trial_95,subject_38,0
1,5,4,trial_96,subject_38,0
2,5,4,trial_97,subject_38,0
3,5,4,trial_98,subject_38,0
4,5,4,trial_99,subject_38,0
5,5,4,trial_100,subject_38,0
1,1,5,trial_101,subject_38,0
2,1,5,trial_102,subject_38,0
3,1,5,trial_103,subject_38,0
4,1,5,trial_104,subject_38,0
5,1,5,trial_105,subject_38,0
1,2,5,trial_106,subject_38,0
2,2,5,trial_107,subject_38,0
3,2,5,trial_108,subject_38,0
4,2,5,trial_109,subject_38,0
5,2,5,trial_110,subject_38,0
1,3,5,trial_111,subject_38,0
2,3,5,trial_112,subject_38,0
3,3,5,trial_113,subject_38,0
4,3,5,trial_114,subject_38,0
5,3,5,trial_115,subject_38,0
1,4,5,trial_116,subject_38,0
2,4,5,trial_117,subject_38,0
3,4,5,trial_118,subject_38,0
4,4,5,trial_119,subject_38,0
5,4,5,trial_120,subject_38,0
1,5,5,trial_121,subject_38,0
2,5,5,trial_122,subject_38,0
3,5,5,trial_123,subject_38,0
4,5,5,trial_124,subject_38,0
5,5,5,trial_125,subject_38,0
1,1,1,trial_1,subject_39,0
2,1,1,trial_2,subject_39,0
3,1,1,trial_3,subject_39,0
4,1,1,trial_4,subject_39,0
5,1,1,trial_5,subject_39,0
1,2,1,trial_6,subject_39,0
2,2,1,trial_7,subject_39,0
3,2,1,trial_8,subject_39,0
4,2,1,trial_9,subject_39,0
5,2,1,trial_10,subject_39,0
1,3,1,trial_11,subject_39,0
2,3,1,trial_12,subject_39,0
3,3,1,trial_13,subject_39,0
4,3,1,trial_14,subject_39,0
5,3,1,trial_15,subject_39,0
1,4,1,trial_16,subject_39,0
2,4,1,trial_17,subject_39,0
3,4,1,trial_18,subject_39,0
4,4,1,trial_19,subject_39,0
5,4,1,trial_20,subject_39,0
1,5,1,trial_21,subject_39,0
2,5,1,trial_22,subject_39,0
3,5,1,trial_23,subject_39,0
4,5,1,trial_24,subject_39,0
5,5,1,trial_25,subject_39,0
1,1,2,trial_26,subject_39,0
2,1,2,trial_27,subject_39,0
3,1,2,trial_28,subject_39,0
4,1,2,trial_29,subject_39,0
5,1,2,trial_30,subject_39,0
1,2,2,trial_31,subject_39,0
2,2,2,trial_32,subject_39,0
3,2,2,trial_33,subject_39,0
4,2,2,trial_34,subject_39,0
5,2,2,trial_35,subject_39,0
1,3,2,trial_36,subject_39,0
2,3,2,trial_37,subject_39,0
3,3,2,trial_38,subject_39,0
4,3,2,trial_39,subject_39,0
5,3,2,trial_40,subject_39,0
1,4,2,trial_41,subject_39,0
2,4,2,trial_42,subject_39,0
3,4,2,trial_43,subject_39,0
4,4,2,trial_44,subject_39,0
5,4,2,trial_45,subject_39,0
1,5,2,trial_46,subject_39,0
2,5,2,trial_47,subject_39,0
3,5,2,trial_48,subject_39,0
4,5,2,trial_49,subject_39,0
5,5,2,trial_50,subject_39,0
1,1,3,trial_51,subject_39,0
2,1,3,trial_52,subject_39,0
3,1,3,trial_53,subject_39,0
4,1,3,trial_54,subject_39,0
5,1,3,trial_55,subject_39,0
1,2,3,trial_56,subject_39,0
2,2,3,trial_57,subject_39,0
3,2,3,trial_58,subject_39,0
4,2,3,trial_59,subject_39,0
5,2,3,trial_60,subject_39,0
1,3,3,trial_61,subject_39,0
2,3,3,trial_62,subject_39,0
3,3,3,trial_63,subject_39,0
4,3,3,trial_64,subject_39,0
5,3,3,trial_65,subject_39,0
1,4,3,trial_66,subject_39,0
2,4,3,trial_67,subject_39,0
3,4,3,trial_68,subject_39,0
4,4,3,trial_69,subject_39,0
5,4,3,trial_70,subject_39,0
1,5,3,trial_71,subject_39,0
2,5,3,trial_72,subject_39,0
3,5,3,trial_73,subject_39,0
4,5,3,trial_74,subject_39,0
5,5,3,trial_75,subject_39,0
1,1,4,trial_76,subject_39,0
2,1,4,trial_77,subject_39,0
3,1,4,trial_78,subject_39,0
4,1,4,trial_79,subject_39,0
5,1,4,trial_80,subject_39,0
1,2,4,trial_81,subject_39,0
2,2,4,trial_82,subject_39,0
3,2,4,trial_83,subject_39,0
4,2,4,trial_84,subject_39,0
5,2,4,trial_85,subject_39,0
1,3,4,trial_86,subject_39,0
2,3,4,trial_87,subject_39,0
3,3,4,trial_88,subject_39,0
4,3,4,trial_89,subject_39,0
5,3,4,trial_90,subject_39,0
1,4,4,trial_91,subject_39,0
2,4,4,trial_92,subject_39,0
3,4,4,trial_93,subject_39,0
4,4,4,trial_94,subject_39,0
5,4,4,trial_95,subject_39,0
1,5,4,trial_96,subject_39,0
2,5,4,trial_97,subject_39,0
3,5,4,trial_98,subject_39,0
4,5,4,trial_99,subject_39,0
5,5,4,trial_100,subject_39,0
1,1,5,trial_101,subject_39,0
2,1,5,trial_102,subject_39,0
3,1,5,trial_103,subject_39,0
4,1,5,trial_104,subject_39,0
5,1,5,trial_105,subject_39,0
1,2,5,trial_106,subject_39,0
2,2,5,trial_107,subject_39,0
3,2,5,trial_108,subject_39,0
4,2,5,trial_109,subject_39,0
5,2,5,trial_110,subject_39,0
1,3,5,trial_111,subject_39,0
2,3,5,trial_112,subject_39,0
3,3,5,trial_113,subject_39,0
4,3,5,trial_114,subject_39,0
5,3,5,trial_115,subject_39,0
1,4,5,trial_116,subject_39,0
2,4,5,trial_117,subject_39,0
3,4,5,trial_118,subject_39,0
4,4,5,trial_119,subject_39,0
5,4,5,trial_120,subject_39,0
1,5,5,trial_121,subject_39,0
2,5,5,trial_122,subject_39,0
3,5,5,trial_123,subject_39,0
4,5,5,trial_124,subject_39,0
5,5,5,trial_125,subject_39,0
1,1,1,trial_1,subject_40,0
2,1,1,trial_2,subject_40,0
3,1,1,trial_3,subject_40,0
4,1,1,trial_4,subject_40,0
5,1,1,trial_5,subject_40,0
1,2,1,trial_6,subject_40,0
2,2,1,trial_7,subject_40,0
3,2,1,trial_8,subject_40,0
4,2,1,trial_9,subject_40,0
5,2,1,trial_10,subject_40,0
1,3,1,trial_11,subject_40,0
2,3,1,trial_12,subject_40,0
3,3,1,trial_13,subject_40,0
4,3,1,trial_14,subject_40,0
5,3,1,trial_15,subject_40,0
1,4,1,trial_16,subject_40,0
2,4,1,trial_17,subject_40,0
3,4,1,trial_18,subject_40,0
4,4,1,trial_19,subject_40,0
5,4,1,trial_20,subject_40,0
1,5,1,trial_21,subject_40,0
2,5,1,trial_22,subject_40,0
3,5,1,trial_23,subject_40,0
4,5,1,trial_24,subject_40,0
5,5,1,trial_25,subject_40,0
1,1,2,trial_26,subject_40,0
2,1,2,trial_27,subject_40,0
3,1,2,trial_28,subject_40,0
4,1,2,trial_29,subject_40,0
5,1,2,trial_30,subject_40,0
1,2,2,trial_31,subject_40,0
2,2,2,trial_32,subject_40,0
3,2,2,trial_33,subject_40,0
4,2,2,trial_34,subject_40,0
5,2,2,trial_35,subject_40,0
1,3,2,trial_36,subject_40,0
2,3,2,trial_37,subject_40,0
3,3,2,trial_38,subject_40,0
4,3,2,trial_39,subject_40,0
5,3,2,trial_40,subject_40,0
1,4,2,trial_41,subject_40,0
2,4,2,trial_42,subject_40,0
3,4,2,trial_43,subject_40,0
4,4,2,trial_44,subject_40,0
5,4,2,trial_45,subject_40,0
1,5,2,trial_46,subject_40,0
2,5,2,trial_47,subject_40,0
3,5,2,trial_48,subject_40,0
4,5,2,trial_49,subject_40,0
5,5,2,trial_50,subject_40,0
1,1,3,trial_51,subject_40,0
2,1,3,trial_52,subject_40,0
3,1,3,trial_53,subject_40,0
4,1,3,trial_54,subject_40,0
5,1,3,trial_55,subject_40,0
1,2,3,trial_56,subject_40,0
2,2,3,trial_57,subject_40,0
3,2,3,trial_58,subject_40,0
4,2,3,trial_59,subject_40,0
5,2,3,trial_60,subject_40,0
1,3,3,trial_61,subject_40,0
2,3,3,trial_62,subject_40,0
3,3,3,trial_63,subject_40,0
4,3,3,trial_64,subject_40,0
5,3,3,trial_65,subject_40,0
1,4,3,trial_66,subject_40,0
2,4,3,trial_67,subject_40,0
3,4,3,trial_68,subject_40,0
4,4,3,trial_69,subject_40,0
5,4,3,trial_70,subject_40,0
1,5,3,trial_71,subject_40,0
2,5,3,trial_72,subject_40,0
3,5,3,trial_73,subject_40,0
4,5,3,trial_74,subject_40,0
5,5,3,trial_75,subject_40,0
1,1,4,trial_76,subject_40,0
2,1,4,trial_77,subject_40,0
3,1,4,trial_78,subject_40,0
4,1,4,trial_79,subject_40,0
5,1,4,trial_80,subject_40,0
1,2,4,trial_81,subject_40,0
2,2,4,trial_82,subject_40,0
3,2,4,trial_83,subject_40,0
4,2,4,trial_84,subject_40,0
5,2,4,trial_85,subject_40,0
1,3,4,trial_86,subject_40,0
2,3,4,trial_87,subject_40,0
3,3,4,trial_88,subject_40,0
4,3,4,trial_89,subject_40,0
5,3,4,trial_90,subject_40,0
1,4,4,trial_91,subject_40,0
2,4,4,trial_92,subject_40,0
3,4,4,trial_93,subject_40,0
4,4,4,trial_94,subject_40,0
5,4,4,trial_95,subject_40,0
1,5,4,trial_96,subject_40,0
2,5,4,trial_97,subject_40,0
3,5,4,trial_98,subject_40,0
4,5,4,trial_99,subject_40,0
5,5,4,trial_100,subject_40,0
1,1,5,trial_101,subject_40,0
2,1,5,trial_102,subject_40,0
3,1,5,trial_103,subject_40,0
4,1,5,trial_104,subject_40,0
5,1,5,trial_105,subject_40,0
1,2,5,trial_106,subject_40,0
2,2,5,trial_107,subject_40,0
3,2,5,trial_108,subject_40,0
4,2,5,trial_109,subject_40,0
5,2,5,trial_110,subject_40,0
1,3,5,trial_111,subject_40,0
2,3,5,trial_112,subject_40,0
3,3,5,trial_113,subject_40,0
4,3,5,trial_114,subject_40,0
5,3,5,trial_115,subject_40,0
1,4,5,trial_116,subject_40,0
2,4,5,trial_117,subject_40,0
3,4,5,trial_118,subject_40,0
4,4,5,trial_119,subject_40,0
5,4,5,trial_120,subject_40,0
1,5,5,trial_121,subject_40,0
2,5,5,trial_122,subject_40,0
3,5,5,trial_123,subject_40,0
4,5,5,trial_124,subject_40,0
5,5,5,trial_125,subject_40,0
1,1,1,trial_1,subject_41,0
2,1,1,trial_2,subject_41,0
3,1,1,trial_3,subject_41,0
4,1,1,trial_4,subject_41,0
5,1,1,trial_5,subject_41,0
1,2,1,trial_6,subject_41,0
2,2,1,trial_7,subject_41,0
3,2,1,trial_8,subject_41,0
4,2,1,trial_9,subject_41,0
5,2,1,trial_10,subject_41,0
1,3,1,trial_11,subject_41,0
2,3,1,trial_12,subject_41,0
3,3,1,trial_13,subject_41,0
4,3,1,trial_14,subject_41,0
5,3,1,trial_15,subject_41,0
1,4,1,trial_16,subject_41,0
2,4,1,trial_17,subject_41,0
3,4,1,trial_18,subject_41,0
4,4,1,trial_19,subject_41,0
5,4,1,trial_20,subject_41,0
1,5,1,trial_21,subject_41,0
2,5,1,trial_22,subject_41,0
3,5,1,trial_23,subject_41,0
4,5,1,trial_24,subject_41,0
5,5,1,trial_25,subject_41,0
1,1,2,trial_26,subject_41,0
2,1,2,trial_27,subject_41,0
3,1,2,trial_28,subject_41,0
4,1,2,trial_29,subject_41,0
5,1,2,trial_30,subject_41,0
1,2,2,trial_31,subject_41,0
2,2,2,trial_32,subject_41,0
3,2,2,trial_33,subject_41,0
4,2,2,trial_34,subject_41,0
5,2,2,trial_35,subject_41,0
1,3,2,trial_36,subject_41,0
2,3,2,trial_37,subject_41,0
3,3,2,trial_38,subject_41,0
4,3,2,trial_39,subject_41,0
5,3,2,trial_40,subject_41,0
1,4,2,trial_41,subject_41,0
2,4,2,trial_42,subject_41,0
3,4,2,trial_43,subject_41,0
4,4,2,trial_44,subject_41,0
5,4,2,trial_45,subject_41,0
1,5,2,trial_46,subject_41,0
2,5,2,trial_47,subject_41,0
3,5,2,trial_48,subject_41,0
4,5,2,trial_49,subject_41,0
5,5,2,trial_50,subject_41,0
1,1,3,trial_51,subject_41,0
2,1,3,trial_52,subject_41,0
3,1,3,trial_53,subject_41,0
4,1,3,trial_54,subject_41,0
5,1,3,trial_55,subject_41,0
1,2,3,trial_56,subject_41,0
2,2,3,trial_57,subject_41,0
3,2,3,trial_58,subject_41,0
4,2,3,trial_59,subject_41,0
5,2,3,trial_60,subject_41,0
1,3,3,trial_61,subject_41,0
2,3,3,trial_62,subject_41,0
3,3,3,trial_63,subject_41,0
4,3,3,trial_64,subject_41,0
5,3,3,trial_65,subject_41,0
1,4,3,trial_66,subject_41,0
2,4,3,trial_67,subject_41,0
3,4,3,trial_68,subject_41,0
4,4,3,trial_69,subject_41,0
5,4,3,trial_70,subject_41,0
1,5,3,trial_71,subject_41,0
2,5,3,trial_72,subject_41,0
3,5,3,trial_73,subject_41,0
4,5,3,trial_74,subject_41,0
5,5,3,trial_75,subject_41,0
1,1,4,trial_76,subject_41,0
2,1,4,trial_77,subject_41,0
3,1,4,trial_78,subject_41,0
4,1,4,trial_79,subject_41,0
5,1,4,trial_80,subject_41,0
1,2,4,trial_81,subject_41,0
2,2,4,trial_82,subject_41,0
3,2,4,trial_83,subject_41,0
4,2,4,trial_84,subject_41,0
5,2,4,trial_85,subject_41,0
1,3,4,trial_86,subject_41,0
2,3,4,trial_87,subject_41,0
3,3,4,trial_88,subject_41,0
4,3,4,trial_89,subject_41,0
5,3,4,trial_90,subject_41,0
1,4,4,trial_91,subject_41,0
2,4,4,trial_92,subject_41,0
3,4,4,trial_93,subject_41,0
4,4,4,trial_94,subject_41,0
5,4,4,trial_95,subject_41,0
1,5,4,trial_96,subject_41,0
2,5,4,trial_97,subject_41,0
3,5,4,trial_98,subject_41,0
4,5,4,trial_99,subject_41,0
5,5,4,trial_100,subject_41,0
1,1,5,trial_101,subject_41,0
2,1,5,trial_102,subject_41,0
3,1,5,trial_103,subject_41,0
4,1,5,trial_104,subject_41,0
5,1,5,trial_105,subject_41,0
1,2,5,trial_106,subject_41,0
2,2,5,trial_107,subject_41,0
3,2,5,trial_108,subject_41,0
4,2,5,trial_109,subject_41,0
5,2,5,trial_110,subject_41,0
1,3,5,trial_111,subject_41,0
2,3,5,trial_112,subject_41,0
3,3,5,trial_113,subject_41,0
4,3,5,trial_114,subject_41,0
5,3,5,trial_115,subject_41,0
1,4,5,trial_116,subject_41,0
2,4,5,trial_117,subject_41,0
3,4,5,trial_118,subject_41,0
4,4,5,trial_119,subject_41,0
5,4,5,trial_120,subject_41,0
1,5,5,trial_121,subject_41,0
2,5,5,trial_122,subject_41,0
3,5,5,trial_123,subject_41,0
4,5,5,trial_124,subject_41,0
5,5,5,trial_125,subject_41,0
1,1,1,trial_1,subject_42,0
2,1,1,trial_2,subject_42,0
3,1,1,trial_3,subject_42,0
4,1,1,trial_4,subject_42,0
5,1,1,trial_5,subject_42,0
1,2,1,trial_6,subject_42,0
2,2,1,trial_7,subject_42,0
3,2,1,trial_8,subject_42,0
4,2,1,trial_9,subject_42,0
5,2,1,trial_10,subject_42,0
1,3,1,trial_11,subject_42,0
2,3,1,trial_12,subject_42,0
3,3,1,trial_13,subject_42,0
4,3,1,trial_14,subject_42,0
5,3,1,trial_15,subject_42,0
1,4,1,trial_16,subject_42,0
2,4,1,trial_17,subject_42,0
3,4,1,trial_18,subject_42,0
4,4,1,trial_19,subject_42,0
5,4,1,trial_20,subject_42,0
1,5,1,trial_21,subject_42,0
2,5,1,trial_22,subject_42,0
3,5,1,trial_23,subject_42,0
4,5,1,trial_24,subject_42,0
5,5,1,trial_25,subject_42,0
1,1,2,trial_26,subject_42,0
2,1,2,trial_27,subject_42,0
3,1,2,trial_28,subject_42,0
4,1,2,trial_29,subject_42,0
5,1,2,trial_30,subject_42,0
1,2,2,trial_31,subject_42,0
2,2,2,trial_32,subject_42,0
3,2,2,trial_33,subject_42,0
4,2,2,trial_34,subject_42,0
5,2,2,trial_35,subject_42,0
1,3,2,trial_36,subject_42,0
2,3,2,trial_37,subject_42,0
3,3,2,trial_38,subject_42,0
4,3,2,trial_39,subject_42,0
5,3,2,trial_40,subject_42,0
1,4,2,trial_41,subject_42,0
2,4,2,trial_42,subject_42,0
3,4,2,trial_43,subject_42,0
4,4,2,trial_44,subject_42,0
5,4,2,trial_45,subject_42,0
1,5,2,trial_46,subject_42,0
2,5,2,trial_47,subject_42,0
3,5,2,trial_48,subject_42,0
4,5,2,trial_49,subject_42,0
5,5,2,trial_50,subject_42,0
1,1,3,trial_51,subject_42,0
2,1,3,trial_52,subject_42,0
3,1,3,trial_53,subject_42,0
4,1,3,trial_54,subject_42,0
5,1,3,trial_55,subject_42,0
1,2,3,trial_56,subject_42,0
2,2,3,trial_57,subject_42,0
3,2,3,trial_58,subject_42,0
4,2,3,trial_59,subject_42,0
5,2,3,trial_60,subject_42,0
1,3,3,trial_61,subject_42,0
2,3,3,trial_62,subject_42,0
3,3,3,trial_63,subject_42,0
4,3,3,trial_64,subject_42,0
5,3,3,trial_65,subject_42,0
1,4,3,trial_66,subject_42,0
2,4,3,trial_67,subject_42,0
3,4,3,trial_68,subject_42,0
4,4,3,trial_69,subject_42,0
5,4,3,trial_70,subject_42,0
1,5,3,trial_71,subject_42,0
2,5,3,trial_72,subject_42,0
3,5,3,trial_73,subject_42,0
4,5,3,trial_74,subject_42,0
5,5,3,trial_75,subject_42,0
1,1,4,trial_76,subject_42,0
2,1,4,trial_77,subject_42,0
3,1,4,trial_78,subject_42,0
4,1,4,trial_79,subject_42,0
5,1,4,trial_80,subject_42,0
1,2,4,trial_81,subject_42,0
2,2,4,trial_82,subject_42,0
3,2,4,trial_83,subject_42,0
4,2,4,trial_84,subject_42,0
5,2,4,trial_85,subject_42,0
1,3,4,trial_86,subject_42,0
2,3,4,trial_87,subject_42,0
3,3,4,trial_88,subject_42,0
4,3,4,trial_89,subject_42,0
5,3,4,trial_90,subject_42,0
1,4,4,trial_91,subject_42,0
2,4,4,trial_92,subject_42,0
3,4,4,trial_93,subject_42,0
4,4,4,trial_94,subject_42,0
5,4,4,trial_95,subject_42,0
1,5,4,trial_96,subject_42,0
2,5,4,trial_97,subject_42,0
3,5,4,trial_98,subject_42,0
4,5,4,trial_99,subject_42,0
5,5,4,trial_100,subject_42,0
1,1,5,trial_101,subject_42,0
2,1,5,trial_102,subject_42,0
3,1,5,trial_103,subject_42,0
4,1,5,trial_104,subject_42,0
5,1,5,trial_105,subject_42,0
1,2,5,trial_106,subject_42,0
2,2,5,trial_107,subject_42,0
3,2,5,trial_108,subject_42,0
4,2,5,trial_109,subject_42,0
5,2,5,trial_110,subject_42,0
1,3,5,trial_111,subject_42,0
2,3,5,trial_112,subject_42,0
3,3,5,trial_113,subject_42,0
4,3,5,trial_114,subject_42,0
5,3,5,trial_115,subject_42,0
1,4,5,trial_116,subject_42,0
2,4,5,trial_117,subject_42,0
3,4,5,trial_118,subject_42,0
4,4,5,trial_119,subject_42,0
5,4,5,trial_120,subject_42,0
1,5,5,trial_121,subject_42,0
2,5,5,trial_122,subject_42,0
3,5,5,trial_123,subject_42,0
4,5,5,trial_124,subject_42,0
5,5,5,trial_125,subject_42,0
1,1,1,trial_1,subject_43,0
2,1,1,trial_2,subject_43,0
3,1,1,trial_3,subject_43,0
4,1,1,trial_4,subject_43,0
5,1,1,trial_5,subject_43,0
1,2,1,trial_6,subject_43,0
2,2,1,trial_7,subject_43,0
3,2,1,trial_8,subject_43,0
4,2,1,trial_9,subject_43,0
5,2,1,trial_10,subject_43,0
1,3,1,trial_11,subject_43,0
2,3,1,trial_12,subject_43,0
3,3,1,trial_13,subject_43,0
4,3,1,trial_14,subject_43,0
5,3,1,trial_15,subject_43,0
1,4,1,trial_16,subject_43,0
2,4,1,trial_17,subject_43,0
3,4,1,trial_18,subject_43,0
4,4,1,trial_19,subject_43,0
5,4,1,trial_20,subject_43,0
1,5,1,trial_21,subject_43,0
2,5,1,trial_22,subject_43,0
3,5,1,trial_23,subject_43,0
4,5,1,trial_24,subject_43,0
5,5,1,trial_25,subject_43,0
1,1,2,trial_26,subject_43,0
2,1,2,trial_27,subject_43,0
3,1,2,trial_28,subject_43,0
4,1,2,trial_29,subject_43,0
5,1,2,trial_30,subject_43,0
1,2,2,trial_31,subject_43,0
2,2,2,trial_32,subject_43,0
3,2,2,trial_33,subject_43,0
4,2,2,trial_34,subject_43,0
5,2,2,trial_35,subject_43,0
1,3,2,trial_36,subject_43,0
2,3,2,trial_37,subject_43,0
3,3,2,trial_38,subject_43,0
4,3,2,trial_39,subject_43,0
5,3,2,trial_40,subject_43,0
1,4,2,trial_41,subject_43,0
2,4,2,trial_42,subject_43,0
3,4,2,trial_43,subject_43,0
4,4,2,trial_44,subject_43,0
5,4,2,trial_45,subject_43,0
1,5,2,trial_46,subject_43,0
2,5,2,trial_47,subject_43,0
3,5,2,trial_48,subject_43,0
4,5,2,trial_49,subject_43,0
5,5,2,trial_50,subject_43,0
1,1,3,trial_51,subject_43,0
2,1,3,trial_52,subject_43,0
3,1,3,trial_53,subject_43,0
4,1,3,trial_54,subject_43,0
5,1,3,trial_55,subject_43,0
1,2,3,trial_56,subject_43,0
2,2,3,trial_57,subject_43,0
3,2,3,trial_58,subject_43,0
4,2,3,trial_59,subject_43,0
5,2,3,trial_60,subject_43,0
1,3,3,trial_61,subject_43,0
2,3,3,trial_62,subject_43,0
3,3,3,trial_63,subject_43,0
4,3,3,trial_64,subject_43,0
5,3,3,trial_65,subject_43,0
1,4,3,trial_66,subject_43,0
2,4,3,trial_67,subject_43,0
3,4,3,trial_68,subject_43,0
4,4,3,trial_69,subject_43,0
5,4,3,trial_70,subject_43,0
1,5,3,trial_71,subject_43,0
2,5,3,trial_72,subject_43,0
3,5,3,trial_73,subject_43,0
4,5,3,trial_74,subject_43,0
5,5,3,trial_75,subject_43,0
1,1,4,trial_76,subject_43,0
2,1,4,trial_77,subject_43,0
3,1,4,trial_78,subject_43,0
4,1,4,trial_79,subject_43,0
5,1,4,trial_80,subject_43,0
1,2,4,trial_81,subject_43,0
2,2,4,trial_82,subject_43,0
3,2,4,trial_83,subject_43,0
4,2,4,trial_84,subject_43,0
5,2,4,trial_85,subject_43,0
1,3,4,trial_86,subject_43,0
2,3,4,trial_87,subject_43,0
3,3,4,trial_88,subject_43,0
4,3,4,trial_89,subject_43,0
5,3,4,trial_90,subject_43,0
1,4,4,trial_91,subject_43,0
2,4,4,trial_92,subject_43,0
3,4,4,trial_93,subject_43,0
4,4,4,trial_94,subject_43,0
5,4,4,trial_95,subject_43,0
1,5,4,trial_96,subject_43,0
2,5,4,trial_97,subject_43,0
3,5,4,trial_98,subject_43,0
4,5,4,trial_99,subject_43,0
5,5,4,trial_100,subject_43,0
1,1,5,trial_101,subject_43,0
2,1,5,trial_102,subject_43,0
3,1,5,trial_103,subject_43,0
4,1,5,trial_104,subject_43,0
5,1,5,trial_105,subject_43,0
1,2,5,trial_106,subject_43,0
2,2,5,trial_107,subject_43,0
3,2,5,trial_108,subject_43,0
4,2,5,trial_109,subject_43,0
5,2,5,trial_110,subject_43,0
1,3,5,trial_111,subject_43,0
2,3,5,trial_112,subject_43,0
3,3,5,trial_113,subject_43,0
4,3,5,trial_114,subject_43,0
5,3,5,trial_115,subject_43,0
1,4,5,trial_116,subject_43,0
2,4,5,trial_117,subject_43,0
3,4,5,trial_118,subject_43,0
4,4,5,trial_119,subject_43,0
5,4,5,trial_120,subject_43,0
