subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_21,trial_65,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_22,trial_65,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_23,trial_65,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_24,trial_65,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_25,trial_65,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_26,trial_65,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_27,trial_65,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_28,trial_65,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_29,trial_65,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_30,trial_65,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,0
subject_1,trial_66,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_2,trial_66,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_3,trial_66,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_4,trial_66,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_5,trial_66,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,0
subject_6,trial_66,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_7,trial_66,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_8,trial_66,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_9,trial_66,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_10,trial_66,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_11,trial_66,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_12,trial_66,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_13,trial_66,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_14,trial_66,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_15,trial_66,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_16,trial_66,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_17,trial_66,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_18,trial_66,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_19,trial_66,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_20,trial_66,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_21,trial_66,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_22,trial_66,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_23,trial_66,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_24,trial_66,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_25,trial_66,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_26,trial_66,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_27,trial_66,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_28,trial_66,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_29,trial_66,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_30,trial_66,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_1,trial_67,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_2,trial_67,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_3,trial_67,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_4,trial_67,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_5,trial_67,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_6,trial_67,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_7,trial_67,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_8,trial_67,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_9,trial_67,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_10,trial_67,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_11,trial_67,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_12,trial_67,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_13,trial_67,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_14,trial_67,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_15,trial_67,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_16,trial_67,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_17,trial_67,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_18,trial_67,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_19,trial_67,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_20,trial_67,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_21,trial_67,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_22,trial_67,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_23,trial_67,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_24,trial_67,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_25,trial_67,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_26,trial_67,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_27,trial_67,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_28,trial_67,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_29,trial_67,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_30,trial_67,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_1,trial_68,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_2,trial_68,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_3,trial_68,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_4,trial_68,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,0
subject_5,trial_68,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_6,trial_68,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_7,trial_68,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_8,trial_68,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_9,trial_68,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_10,trial_68,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_11,trial_68,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_12,trial_68,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_13,trial_68,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_14,trial_68,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_15,trial_68,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_16,trial_68,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_17,trial_68,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_18,trial_68,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_19,trial_68,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_20,trial_68,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_21,trial_68,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_22,trial_68,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_23,trial_68,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_24,trial_68,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_25,trial_68,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_26,trial_68,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_27,trial_68,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_28,trial_68,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_29,trial_68,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_30,trial_68,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_1,trial_69,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_2,trial_69,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_3,trial_69,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_4,trial_69,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_5,trial_69,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_6,trial_69,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_7,trial_69,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_8,trial_69,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_9,trial_69,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_10,trial_69,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_11,trial_69,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_12,trial_69,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_13,trial_69,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_14,trial_69,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_15,trial_69,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_16,trial_69,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_17,trial_69,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_18,trial_69,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_19,trial_69,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_20,trial_69,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_21,trial_69,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_22,trial_69,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_23,trial_69,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_24,trial_69,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_25,trial_69,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_26,trial_69,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_27,trial_69,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_28,trial_69,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_29,trial_69,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,0
subject_30,trial_69,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_1,trial_70,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_2,trial_70,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_3,trial_70,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_4,trial_70,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_5,trial_70,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_6,trial_70,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_7,trial_70,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_8,trial_70,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_9,trial_70,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_10,trial_70,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,0
subject_11,trial_70,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_12,trial_70,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_13,trial_70,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_14,trial_70,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_15,trial_70,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_16,trial_70,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_17,trial_70,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_18,trial_70,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_19,trial_70,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_20,trial_70,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_21,trial_70,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_22,trial_70,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_23,trial_70,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,0
subject_24,trial_70,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_25,trial_70,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,0
subject_26,trial_70,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_27,trial_70,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
subject_28,trial_70,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_29,trial_70,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_30,trial_70,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_1,trial_71,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_2,trial_71,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_3,trial_71,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_4,trial_71,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_5,trial_71,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_6,trial_71,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_7,trial_71,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_8,trial_71,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_9,trial_71,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_10,trial_71,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_11,trial_71,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_12,trial_71,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_13,trial_71,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_14,trial_71,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_15,trial_71,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_16,trial_71,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_17,trial_71,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_18,trial_71,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_19,trial_71,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_20,trial_71,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_21,trial_71,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_22,trial_71,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,0
subject_23,trial_71,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_24,trial_71,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_25,trial_71,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,0
subject_26,trial_71,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_27,trial_71,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_28,trial_71,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,0
subject_29,trial_71,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_30,trial_71,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_1,trial_72,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_2,trial_72,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_3,trial_72,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_4,trial_72,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_5,trial_72,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_6,trial_72,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_7,trial_72,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_8,trial_72,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_9,trial_72,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_10,trial_72,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_11,trial_72,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_12,trial_72,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_13,trial_72,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,0
subject_14,trial_72,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_15,trial_72,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_16,trial_72,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_17,trial_72,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_18,trial_72,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_19,trial_72,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_20,trial_72,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_21,trial_72,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_22,trial_72,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_23,trial_72,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_24,trial_72,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_25,trial_72,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_26,trial_72,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_27,trial_72,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_28,trial_72,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_29,trial_72,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_30,trial_72,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_1,trial_73,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_2,trial_73,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_3,trial_73,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_4,trial_73,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_5,trial_73,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_6,trial_73,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_7,trial_73,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_8,trial_73,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_9,trial_73,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_10,trial_73,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_11,trial_73,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_12,trial_73,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_13,trial_73,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_14,trial_73,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_15,trial_73,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_16,trial_73,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_17,trial_73,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_18,trial_73,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_19,trial_73,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_20,trial_73,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,0
